,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,wr,std_rank
719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7008335316590127,0.37120696759976474
720,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6997929804302452,0.39212816084645813
721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7042366868250997,0.39210391323478755
722,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7004005267410939,0.32235896021019667
723,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.703116695794412,0.40903142621232447
724,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7043155269889404,0.3440249170802877
725,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7031176367057044,0.3236377285026344
726,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7028234024507051,0.38397382389415224
727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7040585491714647,0.39071878559303036
728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7019923627936091,0.26713019937357696
729,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7042578971558847,0.32589750422811475
730,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7046144675487136,0.34513762306991536
731,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.702747703063853,0.29006120969268206
732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7073061683258471,0.31101904676258624
733,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.704208134439843,0.373869395809757
734,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701326701383044,0.28784916685156975
735,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7100142451589829,0.3363773002889585
736,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7083879144279797,0.3317846495817355
737,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7009789329107597,0.3884596515738808
738,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7022708202740386,0.3601050239687738
739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7008904319184902,0.38589113737829667
740,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.704223077166169,0.4063973645977043
741,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7041360074753008,0.41120863643343913
742,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7076524759925874,0.3377849782392118
743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6971523875140808,0.39209610530347067
744,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7038377375097264,0.34102363190346463
745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7055598809301268,0.42480556742460723
746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7065402234985345,0.32837861678239727
747,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7040872303315426,0.3313984528554316
748,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.6931490855079138,0.39913642822836537
749,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7027685258238692,0.3782106607823617
750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7092246141799201,0.35869778078054426
751,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7030425315621697,0.3260809617961533
752,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7037985776967658,0.406531751857177
753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7052057947497649,0.45604930930312365
754,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.7040642822216664,0.35543851934168547
755,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7023401757442753,0.3252159839571808
756,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6962326222003361,0.3569956853670616
757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7043372470805466,0.411877235523957
758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.700278617254208,0.3255370876691006
759,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7028952132467011,0.34675365209049386
760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6996257103239079,0.44478306883219276
761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7019287833987299,0.3620739716903298
762,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.702908944668,0.3385874556788239
763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7023383606172123,0.4297631981028836
764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7022752830718257,0.41053789629713994
765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7017134027492763,0.33522291848362484
766,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7042248721306875,0.3179668869182302
767,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7027628067587832,0.44588061609529944
768,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701822607881951,0.35831912333988325
769,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.6992353603698129,0.45437892387324313
770,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.703814049973691,0.3329906144715577
771,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.7003073852608912,0.32465995992931557
772,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.701824964194662,0.4396812555674497
773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7035773216419142,0.34177401277225805
774,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7021706202541751,0.4486082243718765
775,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7025086742842139,0.41677746753730405
776,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7043891448702069,0.4464822563425765
777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7035393747401211,0.16366341767699427
778,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7048858450233314,0.3472281323374086
779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7010609278491124,0.3208282889030392
780,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7010701756374429,0.42300207878350676
781,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7021734727677091,0.34071250517948753
782,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7035253109994318,0.29019050004400465
783,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.70128590394861,0.3504503253244803
784,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.7040767107917058,0.0
785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7029448044330353,0.3525838006250766
786,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7031537625432058,0.381648097932206
787,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7043171539438399,0.3072888005222561
788,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7040420762789632,0.3162277660168379
789,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7051623305983439,0.3524230296510095
790,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699694567334492,0.37641707144952163
791,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7036282529725835,0.4351301360445144
792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7065969744361658,0.32359244059474407
793,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7047520500888653,0.4768009870863836
794,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7056191898990231,0.3212179441682968
795,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7018238866222571,0.3264274468373953
796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.702849931319089,0.34377300744519096
797,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7032241123831972,0.3092025540434202
798,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703196301927861,0.37486380969225813
799,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7045337007369715,0.4346134936801766
800,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7025709171750603,0.42388172458885554
801,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7032155853574016,0.21812988140392484
802,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.7005672098792738,0.36756256546691385
803,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7035939162419762,0.18077538151554678
804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7040604904569908,0.33850160019316505
805,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7051266183546147,0.2972821838465588
806,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7042785656389807,0.3319392448637277
807,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7038271260252849,0.4465966070311829
808,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7019426459386751,0.33855204376697806
809,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.7014417766596253,0.3436530074919073
810,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7011167981912781,0.32447474128063997
811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7056532935108092,0.19644086935135255
812,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7037409954560778,0.3637842975604021
813,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7070817809675005,0.3603034750100371
814,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7049455160620534,0.0
815,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7011703965068053,0.3147790032634362
816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7017927713029244,0.48124497743587363
817,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7044066664066148,0.483045891539648
818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702182022067723,0.3578822573765393
819,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7006661585997019,0.3204295214977255
820,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6963925792813493,0.36098751621588104
821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7034340694340184,0.39006238519471004
822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7044702258039509,0.26726124191242445
823,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.6982358447326189,0.3124092072556189
824,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7001120799800337,0.36831132979211445
825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.7000464444079556,0.41533585201501727
826,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695542797087943,0.37101569883066904
827,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6994674522442138,0.3669932777777623
828,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7033222351912315,0.414578098794425
829,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7011578319354502,0.36565633741486536
830,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.7044125380473965,0.0
831,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6936719593620334,0.38596375368721714
832,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.7021527258198895,0.3876917306943501
833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7026704790214651,0.40074056315160816
834,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.700704443458577,0.4357413112005465
835,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.7052993524498957,0.31991855775788247
836,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7054960417519803,0.33953905741146045
837,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7060480128584538,0.318157963590287
838,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7044384566738556,0.5926132602216021
839,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.704340132807147,0.5809475019311126
840,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6989827223284788,0.4009301054983892
841,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7001770130282747,0.36531304661371755
842,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7034567155746588,0.38742488202964753
843,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7028274817587588,0.3596500450019901
844,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7037500614544605,0.4338317608869831
845,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7037266644184377,0.33966050012518934
846,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7023527400059364,0.3437679799670599
847,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7058631467587347,0.3173765642555132
848,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7047236204304655,0.316227766016838
849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6995954950688236,0.3678412064523169
850,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7050021406975678,0.4629100498862757
851,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7048691619741636,0.6196196990320526
852,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7044125380473965,0.0
853,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7051706672895849,0.5683985600588051
854,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7042741628320516,0.6116178174970076
855,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0.706160832016096,0.3634182754153241
856,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7061389052828287,0.3709145990002992
857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7046790270547248,0.0
858,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.703908964798098,0.0
859,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7030856517722959,0.31729692702810386
860,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7023931437312695,0.41527545521461257
861,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7042735992076793,0.3651483716701107
862,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7016632957212539,0.46978680642793824
863,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7058280588565794,0.3035979531744527
864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7012210918153282,0.31392905908612934
865,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7045547497428566,0.4232808366400098
866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7018777761547466,0.40216245589294686
867,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7050303683886696,0.29387690682262935
868,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7049007774072065,0.3864007706456543
869,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.703135119611916,0.3805564771794488
870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7039597080604191,0.22483654193265676
871,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6946007768211097,0.3711389099002315
872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7025909485550323,0.43939588888976266
873,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7000787345745316,0.3745898174081931
874,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7033419566921996,0.4029682988566841
875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7007610895939943,0.4314192148435588
876,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7001125167971042,0.3267153816454011
877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6989467268430832,0.3735287789758467
878,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7003424212101714,0.4528051098789274
879,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.7015013752225167,0.35066912400618055
880,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7017885969746159,0.43662748923588823
881,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7017386794205802,0.45087502513256184
882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7038160023650997,0.41346811527969257
883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7041847912701139,0.49154099942177165
884,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7043978881866814,0.6650074048345992
885,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7025285843975807,0.3944244568658402
886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7022848376194177,0.424355337739275
887,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7051324233081057,0.4371794868480039
888,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7047394909872098,0.4425708371198286
889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7046134433404844,0.33415577063905894
890,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696667676054041,0.40629025380253486
891,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7041031702287419,0.4370036867375631
892,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7003065886680545,0.3635250947598828
893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7033244338908948,0.3223291856101521
894,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7013345775785897,0.4865893065263626
895,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7008939821665465,0.3879524428141721
896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7061614436482224,0.356850588261169
897,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7042098665839828,0.20412414523193154
898,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7023420941235566,0.48146852685018676
899,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7044930146660975,0.4903837175887781
900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7056902932871115,0.3357575021248226
901,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7029312257184508,0.5144957554275266
902,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0.7058744919330352,0.38681188587577436
903,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7040733880627794,0.33440687341806735
904,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.70452632177092,0.49679906331363927
905,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7038550834323216,0.3314392687947031
906,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7040680195117905,0.4780914437337575
907,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7043430223762597,0.40824829046386296
908,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7023915640984436,0.5113650876561316
909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.705111329986196,0.39236490216406517
910,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.70410589930771,0.24397501823713325
911,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7042042683571423,0.18898223650461357
912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7041268034543383,0.24044230077089188
913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7044761781685367,0.6123724356957946
914,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.7037902116616834,0.49470884579241475
915,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7054037815597635,0.3048223526361981
916,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.7039704809552684,0.46442036401282394
917,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7046603978826423,0.26726124191242445
918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7044613268806517,0.31557552517252047
919,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7076147711189795,0.42566647796649004
920,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7039702356989977,0.4602233757161359
921,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7070189491628678,0.36549681684120827
922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7058898300320771,0.40912065738799747
923,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7087778476863029,0.3103689473757734
924,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7034083219848665,0.3996795241818419
925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.7039027896825496,0.31977194742606135
926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6951480185928678,0.37864949578475526
927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7046001459196958,0.33541019662496846
928,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.6996071573858614,0.37723340614464507
929,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700665725184868,0.38422715575496275
930,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6969632673929702,0.3541707766949642
931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6956027179446969,0.32320935276425067
932,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7017729294330353,0.40050828425763985
933,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7019567091866681,0.3608731351917234
934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6998867518316092,0.3503535288487978
935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7044989834667168,0.3089571903266624
936,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7062243265419229,0.3299974319365922
937,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7040674637968249,0.3554955958152897
938,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7033069253516406,0.328256743009853
939,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7053118584970414,0.2681973612126032
940,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6998845327296813,0.32501067793547683
941,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7019250369758123,0.40045938890913135
942,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7044868565192107,0.3286637123889907
943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7044364236730443,0.32373234558651587
944,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7022878049410014,0.38525020638409435
945,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.706677425810297,0.3044722471462657
946,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7017130532580211,0.376226186290493
947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7042369522487744,0.40395599209367733
948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6976441829224697,0.37439770955560125
949,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7031128838129301,0.3294597795331107
950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7024701928701421,0.3579308286729129
951,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7012833948677346,0.3928986757032522
952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7026423740571794,0.3895396138836226
953,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7042887702887193,0.3476526561641362
954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7048813105654698,0.34416911679054085
955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7037666362284231,0.40117109384410116
956,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7051382747141,0.30119764764841483
957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7043430223762597,0.4082482904638631
958,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7051359230982108,0.43403952975542837
